"productId","gender","category","type","baseColor","productName","price","size","userId","image"
"28057","Men","Topwear","Briefs","Black","Jockey ELANCE Men Black Pack of 2 Briefs 1010","213","S","291","http://assets.myntassets.com/v1/images/style/properties/fb8e2aa8fbe584fe29056a6d4eabd70a_images.jpg"
"28068","Men","Topwear","Trunk","Navy Blue","Jockey ELANCE Men Navy Blue Elance Brief 1015","88","M","406","http://assets.myntassets.com/v1/image/style/properties/28068/Jockey-Men-Navy-Blue-Elance-Brief_1_006519a4d9a39c57096b29b20513dadd.jpg"
"28451","Women","Bottomwear","Track Pants","Black","Urban Yoga Women Black Track Pants","64","XS","28","http://assets.myntassets.com/v1/images/style/properties/07555cd5a97cd7ff5492fd344348dfcf_images.jpg"
"28456","Women","Bottomwear","Skirts","Blue","Urban Yoga Women Blue Skirt With Leggings","63","XS","276","http://assets.myntassets.com/v1/images/style/properties/c3a37f190933411b11c0fa488bc8bc4d_images.jpg"
"28458","Women","Bottomwear","Capris","Blue","Urban Yoga Women Blue Capris","63","XS","96","http://assets.myntassets.com/v1/images/style/properties/2602e7d55d1b5f690c7baedfbc98a219_images.jpg"
"28460","Women","Bottomwear","Shorts","Pink","Urban Yoga Women Pink Shorts","147","3XL","317","http://assets.myntassets.com/v1/images/style/properties/44f0716e5b5d34fff6c4230113004cab_images.jpg"
"28467","Women","Topwear","Tshirts","Rust","Urban Yoga Women Printed Rust T-shirt","96","2XL","304","http://assets.myntassets.com/v1/images/style/properties/8f19a26145719f3b827d29e1d82dc969_images.jpg"
"28469","Women","Topwear","Tshirts","Pink","Urban Yoga Women Printed Pink T-shirt","55","XL","323","http://assets.myntassets.com/v1/images/style/properties/8e3ddd6772fdb8b69c328402aa2baa0c_images.jpg"
"28606","Men","Shoes","Sports Shoes","Black","Nike Men Air Twilight Black Shoes","171","10","403","http://assets.myntassets.com/v1/images/style/properties/b3e18cfe9423fe73a067520adf787d5a_images.jpg"
"28639","Men","Topwear","Tshirts","White","Nike Men White T-shirt","258","S","195","http://assets.myntassets.com/v1/images/style/properties/46c6aa13b5a6f2cb90759bf3b7df375e_images.jpg"
"28652","Men","Shoes","Sports Shoes","Black","Nike Men Tiempo Natural IV Black Sports Shoes","398","10","111","http://assets.myntassets.com/v1/images/style/properties/d286cac0d47d4dec862b8adabbab6ceb_images.jpg"
"28655","Men","Shoes","Sports Shoes","White","Nike Men Zoom Structure White Sports Shoes","98","8","414","http://assets.myntassets.com/v1/images/style/properties/03024db69975ad4be6f33eb928e08f96_images.jpg"
"28690","Women","Topwear","Kurtas","Beige","W Women Printed Beige Kurta","41","3XL","459","http://assets.myntassets.com/v1/images/style/properties/df0a23e732654c5e7db3888e39393e79_images.jpg"
"28697","Women","Topwear","Kurtas","Black","W Women Printed Black Kurta","37","XL","152","http://assets.myntassets.com/v1/images/style/properties/7cc9d6974c744535b7343cc863082311_images.jpg"
"28699","Women","Topwear","Kurtas","Pink","W Women Printed  Light Pink Kurta","334","2XL","84","http://assets.myntassets.com/v1/images/style/properties/8c8f212316728e87ec8701a9f1f90452_images.jpg"
"28807","Men","Topwear","Shirts","Brown","Denizen Men Check Brown Shirt","52","XL","257","http://assets.myntassets.com/v1/images/style/properties/2f2060a1d29361249690a5cdc388d30e_images.jpg"
"28831","Women","Topwear","Briefs","Brown","Enamor Women Pack of 3 Mid-Rise Bikini Brief","44","S","67","http://assets.myntassets.com/v1/images/style/properties/9d76cb50cdc99a3519f78164dbc691ae_images.jpg"
"28836","Women","Topwear","Kurtas","Multi","BIBA Women Printed Multi Coloured Kurta","32","S","411","http://assets.myntassets.com/v1/images/style/properties/cf493bdbb43980ef920fbc7b0186defb_images.jpg"
"28853","Men","Topwear","Tshirts","Purple","Proline Men Purple T-shirt","337","XS","157","http://assets.myntassets.com/v1/images/style/properties/9cfc287b4a0a7590d5b7d5cbb9cef342_images.jpg"
"28854","Men","Topwear","Tshirts","Lavender","Proline Men Mauve T-shirt","222","3XL","468","http://assets.myntassets.com/v1/images/style/properties/dc0d047fe6ba9a90008248f8d897a739_images.jpg"
"28898","Women","Topwear","Briefs","Red","Enamor Women Red Brief","171","2XL","197","http://assets.myntassets.com/v1/images/style/properties/9dadf096271bea103174fff5a02bc649_images.jpg"
"29113","Women","Accessories","Socks","White","Puma Women Pack of 3 Socks","16","Unique","37","http://assets.myntassets.com/v1/images/style/properties/305e775fce152c8d7ad4334dee5d2cae_images.jpg"
"29114","Men","Accessories","Socks","Navy Blue","Puma Men Pack of 3 Socks","82","Unique","246","http://assets.myntassets.com/v1/images/style/properties/4ca8848ab441378a392d9d5bf0b0f3c7_images.jpg"
"29122","Unisex","Accessories","Caps","Black","Puma Unisex Cat Logo Black Cap","258","Unique","363","http://assets.myntassets.com/v1/images/style/properties/a4b3b29af5b783b9b4b4c84716b5e55f_images.jpg"
"29176","Boys","Bottomwear","Shorts","Khaki","United Colors of Benetton Boys Khaki Shorts","204","XS","15","http://assets.myntassets.com/v1/images/style/properties/0306ed2619dc70f26359986b5ed7a8a0_images.jpg"
"29182","Women","Topwear","Tunics","White","United Colors of Benetton Women White Tunics","113","XL","232","http://assets.myntassets.com/v1/images/style/properties/e45f1ca437abb398e21aba348aa172db_images.jpg"
"29317","Unisex","Accessories","Backpacks","Blue","ADIDAS Unisex Blue Backpack","43","Unique","178","http://assets.myntassets.com/v1/images/style/properties/3892cb9dff0774f694ea34308089f19d_images.jpg"
"29319","Unisex","Accessories","Backpacks","Red","ADIDAS Unisex Chicago Bulls Red Backpack","84","Unique","434","http://assets.myntassets.com/v1/images/style/properties/d0817a4778047d75a9d4f32e78b9b1fd_images.jpg"
"29321","Men","Topwear","Tshirts","Black","ADIDAS Men Black Jersey","79","XS","107","http://assets.myntassets.com/v1/images/style/properties/08ba360a042300fffa932e37235edd6d_images.jpg"
"29546","Men","Topwear","Tshirts","Black","Classic Polo Men Black T-shirt","137","3XL","444","http://assets.myntassets.com/v1/images/style/properties/5ad3719c0803e65fdedded0f5570d652_images.jpg"
"29548","Men","Topwear","Tshirts","Navy Blue","Classic Polo Men Printed Navy Blue T-shirt","92","S","71","http://assets.myntassets.com/v1/images/style/properties/ea3f97ed1d89b449b782c01da33591b3_images.jpg"
"29570","Men","Shoes","Casual Shoes","Purple","Vans Men Classic Slip-On Purple & Black Shoes","86","8","58","http://assets.myntassets.com/v1/images/style/properties/49f884ddf4420d869ad143857d3bc33d_images.jpg"
"29583","Women","Shoes","Flats","Silver","Puma Women Grace Silver Sandals","58","6","180","http://assets.myntassets.com/v1/images/style/properties/f8bdfe085e37908f16bd5a9f16660748_images.jpg"
"29584","Men","Topwear","Tshirts","Black","Indigo Nation Men Printed Black T-shirt","22","2XL","228","http://assets.myntassets.com/v1/images/style/properties/7a1bc7d255671c7f4b85f1b1b35e945b_images.jpg"
"29742","Women","Accessories","Handbags","Teal","Kiara Women Teal Handbag","34","Unique","461","http://assets.myntassets.com/v1/images/style/properties/8b58c65e5634233b165c40cdbbcf58b8_images.jpg"
"29773","Men","Topwear","Shirts","Green","Wrangler Men Green Striped Shirt","47","3XL","96","http://assets.myntassets.com/v1/images/style/properties/4f71fdaa2c5525b17889355b506f4fcb_images.jpg"
"29774","Men","Topwear","Shirts","Purple","Wrangler Men Purple Striped Shirt","390","2XL","462","http://assets.myntassets.com/v1/images/style/properties/469cdb7f8a8f021723071b230c1ebf3c_images.jpg"
"29780","Men","Bottomwear","Trousers","Black","Basics Men Black Trousers","129","S","336","http://assets.myntassets.com/v1/images/style/properties/d23c26edc978ff13614ff3035705982d_images.jpg"
"29787","Men","Topwear","Tshirts","White","Basics Men White T-shirt","67","XL","346","http://assets.myntassets.com/v1/images/style/properties/Basics-Men-White-T-shirt_09fac0ea8036d4de33ceec2351630e04_images.jpg"
"29789","Men","Topwear","Tshirts","Pink","Basics Men Pack of 3 T-shirt","33","3XL","285","http://assets.myntassets.com/v1/images/style/properties/b5fe34a5c5a88054357f33b0d2b4ce46_images.jpg"
"30202","Unisex","Accessories","Backpacks","Navy Blue","Nike Unisex Classic Turf Navy Blue Backpack","44","Unique","421","http://assets.myntassets.com/v1/images/style/properties/dc1d4a905bc2f6f60d08a8acd258e369_images.jpg"
"30205","Women","Accessories","Handbags","Pink","Nike Women Track Tote Pink Handbag","36","Unique","435","http://assets.myntassets.com/v1/images/style/properties/1d117c32ce16f74151bf640edf53c3c0_images.jpg"
"30233","Men","Shoes","Casual Shoes","White","Numero Uno Men White Shoes","79","4","23","http://assets.myntassets.com/v1/images/style/properties/115e53e76402ea9af077f2d5e44a7ea4_images.jpg"
"30234","Men","Shoes","Flip Flops","Black","Numero Uno Men Black Flip Flops","30","6","333","http://assets.myntassets.com/v1/images/style/properties/7b99e89eac30c7d4d78d54c8cc67e35a_images.jpg"
"30251","Men","Shoes","Flip Flops","Green","Numero Uno Men Green Flip Flops","306","5","198","http://assets.myntassets.com/v1/images/style/properties/c54d2b6b2829a69f78eb59fff0ed0e66_images.jpg"
"30256","Men","Shoes","Formal Shoes","Black","Red Tape Men Black Semi Formal Shoes","303","4","2","http://assets.myntassets.com/v1/images/style/properties/5e6825aad55fd535636671ed72b2c3ee_images.jpg"
"30453","Men","Bottomwear","Jeans","White","Deni Yo Men White Jeans","80","M","92","http://assets.myntassets.com/v1/images/style/properties/98a0a57a35f52206b545d0d06a80f2f7_images.jpg"
"30462","Women","Topwear","Bra","Black","Lovable Women All Day Long Black Bra","71","S","309","http://assets.myntassets.com/v1/images/style/properties/cef99b09020adbc2a0d7e5f9889ce9c4_images.jpg"
"30465","Women","Topwear","Bra","Black","Lovable Women All Day Long Black Bra","54","M","310","http://assets.myntassets.com/v1/images/style/properties/37da655b48ef258563ea85941746348b_images.jpg"
"30496","Women","Topwear","Bra","Purple","Lovable Women Fiona Purple Bra","55","M","78","http://assets.myntassets.com/v1/images/style/properties/Lovable-Women-Fiona-Purple-Bra_82e37d2949af0a30ff61f6f7fc80cadc_images.jpg"
"30498","Women","Topwear","Bra","Brown","Lovable Women Fiona Brown Bra","90","S","354","http://assets.myntassets.com/v1/images/style/properties/d6b11ef3c249b0534ead09f4c42f3f2b_images.jpg"
"30632","Men","Topwear","Tshirts","Yellow","Nike Men Challenger Spiked Yellowish Green T-shirt","59","L","296","http://assets.myntassets.com/v1/images/style/properties/a0cf15bf59e0ecb770525eda16653890_images.jpg"
"30635","Men","Topwear","Tshirts","Blue","Nike Men Basic Crew Blue T-shirt","260","3XL","408","http://assets.myntassets.com/v1/images/style/properties/f5c1afc425a0daf81a0ef8e8d8774fa4_images.jpg"
"30650","Men","Topwear","Tshirts","Black","Nike Men Printed Black T-shirt","97","XL","194","http://assets.myntassets.com/v1/images/style/properties/75c8932f3b5a274c73e3c94f95540d7b_images.jpg"
"30692","Women","Shoes","Heels","Brown","Catwalk Women Brown Heels","206","8","303","http://assets.myntassets.com/v1/images/style/properties/0858c71bc7adc664325643bf8bf8639f_images.jpg"
"30695","Women","Shoes","Flats","Bronze","Catwalk Women Bronze toned Sandals","77","9","197","http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Casual-Brown-Sandals_59455438ca287eef7a3bffc3ee185dae_images.jpg"
"30802","Men","Topwear","Shirts","Blue","Fabindia Men Blue Shirt","79","2XL","393","http://assets.myntassets.com/v1/images/style/properties/51e88043cd7d2b28569c641fdb2fdc4c_images.jpg"
"30805","Men","Topwear","Shirts","Green","Fabindia Men Striped Green Shirt","98","2XL","247","http://assets.myntassets.com/v1/images/style/properties/06e9d4231254fdb2c7fe967ad413ad7b_images.jpg"
"30833","Women","Topwear","Kurtas","Beige","Fabindia Women Beige Kurta","314","2XL","171","http://assets.myntassets.com/v1/images/style/properties/26f8e37ebf88c246d8944a72e3a222ff_images.jpg"
"30834","Women","Topwear","Kurtas","Blue","Fabindia Women Blue Kurta","21","XS","85","http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Blue-Kurta_d3a2356bf545c420dbe6870bc5834efc_images.jpg"
"30858","Women","Topwear","Kurtas","Black","Fabindia Women Striped Black Kurta","46","XS","280","http://assets.myntassets.com/v1/images/style/properties/cebc2ea431e324e6f182512b17d41de9_images.jpg"
"30867","Women","Topwear","Kurtas","Blue","Fabindia Women Blue Kurta","61","2XL","203","http://assets.myntassets.com/v1/images/style/properties/febc6e0b14bd15b684b97f81bb497d2b_images.jpg"
"30893","Women","Bottomwear","Patiala","White","Fabindia Women Printed White & Blue Patiala","174","2XL","105","http://assets.myntassets.com/v1/images/style/properties/fdcc7abfc526a3c6fbb0f94c47f2154e_images.jpg"
"30894","Women","Bottomwear","Patiala","White","Fabindia Women Printed White & Blue Patiala","304","3XL","10","http://assets.myntassets.com/v1/images/style/properties/81874bdd24cd863711099d589e8fb445_images.jpg"
"31111","Boys","Bottomwear","Jeans","Black","Gini and Jony Boys Solid Black Jeans","89","XS","55","http://assets.myntassets.com/v1/images/style/properties/50aba4c7dbee879034bee18e8fa647f1_images.jpg"
"31116","Boys","Bottomwear","Shorts","Grey","Gini and Jony Boys Grey Shorts","58","3XL","221","http://assets.myntassets.com/v1/images/style/properties/ab13e5576f1a6b597ca99514da15fec6_images.jpg"
"31118","Girls","Topwear","Tops","Red","Gini and Jony Girls Red Top","23","3XL","146","http://assets.myntassets.com/v1/images/style/properties/1e3b40d501f5fbbceeab3879db474932_images.jpg"
"31120","Girls","Topwear","Tops","Pink","Palm Tree Girls Pink Top","23","L","484","http://assets.myntassets.com/v1/images/style/properties/83f4ab34db71459ba1f80bb8992cf9d5_images.jpg"
"31127","Girls","Topwear","Dresses","Black","Gini and Jony Girls Black Dress","71","XL","180","http://assets.myntassets.com/v1/images/style/properties/1f7c87ee0ac12c35df8c1dd28e2cd692_images.jpg"
"31129","Girls","Topwear","Dresses","Magenta","Giny and Jony Girls Printed White & Pink Dress","51","XL","351","http://assets.myntassets.com/v1/images/style/properties/3a4faa7c017c3ea1e8df9c887b929d50_images.jpg"
"31142","Men","Topwear","Shirts","Orange","John Miller Men Check Orange Shirt","392","3XL","424","http://assets.myntassets.com/v1/images/style/properties/d7b9e64675ee1886484481433b0220fe_images.jpg"
"31312","Women","Topwear","Kurtas","Peach","W Women Peach Kurta","63","3XL","135","http://assets.myntassets.com/v1/images/style/properties/8e6291cb947f1d35eb4ebc3c73baf1eb_images.jpg"
"31315","Women","Topwear","Kurtas","Brown","W Women Brown Kurta","85","S","167","http://assets.myntassets.com/v1/images/style/properties/1b95cb05b0764bd86a680349f5d6fb1f_images.jpg"
"31323","Women","Topwear","Kurtas","White","Aurelia Women Printed Red Kurta","21","XS","84","http://assets.myntassets.com/v1/images/style/properties/a2cce2bf1bf63a510e07a50022f9d2da_images.jpg"
"31324","Women","Topwear","Kurtas","Blue","Aurelia Women Printed Blue Kurta","157","XS","385","http://assets.myntassets.com/v1/images/style/properties/664f46a2b85add0ac8b3f83d91eaeea9_images.jpg"
"31543","Men","Topwear","Tshirts","Navy Blue","Classic Polo Men Striped Navy Blue T-shirt","55","M","40","http://assets.myntassets.com/v1/images/style/properties/4a043d1c950303676ebb777a1f31efde_images.jpg"
"31581","Men","Topwear","Tshirts","Blue","Mark Taylor Men Printed Blue T-shirt","96","XL","315","http://assets.myntassets.com/v1/images/style/properties/33a4f23ed9e1dc05e97ea94ab4809301_images.jpg"
"31586","Men","Topwear","Tshirts","Yellow","Mark Taylor Men Printed Yellow T-shirt","111","XS","290","http://assets.myntassets.com/v1/images/style/properties/7149a1d4f836e3abf6f9f14b52f34354_images.jpg"
"31588","Men","Topwear","Tshirts","Maroon","Mark Taylor Men Printed Maroon T-shirt","22","XS","181","http://assets.myntassets.com/v1/images/style/properties/d6c2a243dd5227d7ae5d10156477c38a_images.jpg"
"31713","Women","Accessories","Earrings","Silver","Fabindia Women Anusuya Silver Earrings","46","Unique","34","http://assets.myntassets.com/v1/images/style/properties/f85b73b0957bd6e6415741f4121aa46c_images.jpg"
"31714","Women","Accessories","Earrings","Silver","Fabindia Women Anusuya Silver Earrings","117","Unique","154","http://assets.myntassets.com/v1/images/style/properties/7a501117d25d87ad7bc1db2d7895d50d_images.jpg"
"31782","Women","Topwear","Tops","Blue","Lee Women Paula Blue Top","72","L","365","http://assets.myntassets.com/v1/images/style/properties/5b427e7381af213df2d54a17cd193aea_images.jpg"
"31785","Women","Topwear","Tops","Navy Blue","Lee Women Katie Navy Blue Top","17","L","148","http://assets.myntassets.com/v1/images/style/properties/440c755b5bf8e95bd75d3a8b511f96da_images.jpg"
"31912","Women","Accessories","Handbags","Green","Fabindia Women Green Sling Bag","34","Unique","264","http://assets.myntassets.com/v1/images/style/properties/d5aff6e7c302aeb65ba08ec3f4a81040_images.jpg"
"31915","Women","Accessories","Clutches","Green","Fabindia Women Green Silk Clutch","283","Unique","400","http://assets.myntassets.com/v1/images/style/properties/9394d7077de6886b3d132b5beb39cb99_images.jpg"
"31923","Women","Accessories","Handbags","Blue","Fabindia Women Blue Silk Sling Bag","35","Unique","500","http://assets.myntassets.com/v1/images/style/properties/21c45000f209a31a74ed47f9ec9ac87e_images.jpg"
"31924","Women","Accessories","Handbags","Black","Fabindia Women Black Silk Handbag","100","Unique","121","http://assets.myntassets.com/v1/images/style/properties/f2be61ffbdcd20d97ef6aac78a1c3f58_images.jpg"
"31941","Women","Shoes","Casual Shoes","Grey","Nike Women Air Rift Grey Shoes","370","9","319","http://assets.myntassets.com/v1/images/style/properties/19f177649332e72d83f7f02e5e78c309_images.jpg"
"31946","Men","Shoes","Casual Shoes","Grey","Nike Men Avid Grey Shoes","354","9","65","http://assets.myntassets.com/v1/images/style/properties/860c3801d65995ce20b695cf1aea1a17_images.jpg"
"31979","Men","Shoes","Sports Shoes","Grey","Nike Men Lunarswift +3 Grey Sports Shoes","57","6","456","http://assets.myntassets.com/v1/images/style/properties/7befb37221105961c017e679245ce9f6_images.jpg"
"32138","Men","Topwear","Briefs","Blue","Playboy Men Blue Titanium Briefs","27","L","77","http://assets.myntassets.com/v1/images/style/properties/Playboy-Men-Blue-Titanium-Briefs_5c63c52edabbab43f6aefc52842d73f2_images.jpg"
"32162","Women","Accessories","Socks","Black","Playboy Women Playmate Black Ankle Socks","290","Unique","378","http://assets.myntassets.com/v1/images/style/properties/205f9228bb4688f10957043e32ff6d1d_images.jpg"
"32165","Women","Accessories","Socks","Pink","Playboy Women Playmate Pink Ankle Socks","161","Unique","120","http://assets.myntassets.com/v1/images/style/properties/ed277e06cad90ae1ec0946d5b6ac6b3d_images.jpg"
"32191","Men","Shoes","Sports Shoes","Blue","ADIDAS Men Phantom Blue Sports Shoes","149","4","496","http://assets.myntassets.com/v1/images/style/properties/8126b972933d5f9155ef1568a6752019_images.jpg"
"32196","Men","Topwear","Kurtas","Blue","Fabindia Men Printed Blue Kurta","191","M","489","http://assets.myntassets.com/v1/images/style/properties/1e6a8231b88c7b97f70fbd90724a105e_images.jpg"
"32501","Men","Topwear","Shirts","Black","Scullers Men Black Shirt","34","3XL","156","http://assets.myntassets.com/v1/images/style/properties/76c2c7156c4514c8eb5ddfcee61a1a95_images.jpg"
"32506","Men","Shoes","Sandals","Brown","Franco Leone Men Brown Sandals","293","10","341","http://assets.myntassets.com/v1/images/style/properties/fdd49471c5869b89864be7a64f46538e_images.jpg"
"32552","Men","Shoes","Casual Shoes","Black","Playboy Men Black Shoes","96","9","79","http://assets.myntassets.com/v1/images/style/properties/18ecb9a34ecd356d39bc6f15b87fe64c_images.jpg"
"32555","Men","Shoes","Casual Shoes","White","Playboy Men White Shoes","255","4","384","http://assets.myntassets.com/v1/images/style/properties/cb5de20a8fad6fb3ea14496d5a32f525_images.jpg"
"32563","Women","Bottomwear","Trousers","Blue","ONLY Women directoire blue Trousers","97","2XL","62","http://assets.myntassets.com/v1/images/style/properties/ONLY-Women-directoire-blue-Trousers_9ad40a06ae4b8c071f84e12599c1c9b7_images.jpg"
"32564","Women","Bottomwear","Trousers","Orange","ONLY Women Orange Trousers","37","XL","351","http://assets.myntassets.com/v1/images/style/properties/ONLY-Women-Orange-Trousers_317f0e045fb28b45820102148bdc4f7b_images.jpg"
"32590","Women","Bottomwear","Shorts","Brown","ONLY Women Brown Shorts","85","L","220","http://assets.myntassets.com/v1/images/style/properties/36fea288ee96091dc00afe5c45ba4805_images.jpg"
"32597","Women","Topwear","Tops","Black","ONLY Women Black Top","37","L","159","http://assets.myntassets.com/v1/images/style/properties/9d4d7aa206e22813311c0a0406ce02a4_images.jpg"
"32599","Women","Topwear","Tops","Black","ONLY Women Black Top","11","S","97","http://assets.myntassets.com/v1/images/style/properties/6a6896f41351e322a0beb82f444b0251_images.jpg"
"32751","Men","Shoes","Casual Shoes","Black","FILA Men Liga II Black Shoes","61","8","209","http://assets.myntassets.com/v1/images/style/properties/ea051d39d65bfdcba994e6cd49061bd7_images.jpg"
"32767","Men","Topwear","Shirts","White","John Miller Men Striped White Shirt","126","XS","218","http://assets.myntassets.com/v1/images/style/properties/ae6d62194910a07e0183016fe0088d4a_images.jpg"
"32769","Men","Topwear","Tshirts","Blue","Music Men Printed Blue T-shirt","99","M","254","http://assets.myntassets.com/v1/images/style/properties/f811ce4aaa2f4c37fc962f2c069f0ee4_images.jpg"
"32903","Women","Bottomwear","Shorts","Red","Allen Solly Women Red Shorts","72","L","393","http://assets.myntassets.com/v1/images/style/properties/Allen-Solly-Women-Red-Shorts_a99033bbbb95bbf0b9cc2945a99e5f18_images.jpg"
"32959","Men","Topwear","Tshirts","Purple","Angry Birds Men Purple T-shirt","258","2XL","196","http://assets.myntassets.com/v1/images/style/properties/17f8d4f1da7e6b75ec40b00c1d708a85_images.jpg"
"33017","Women","Topwear","Kurtas","Green","Mother Earth Women Striped Green Kurta","16","XS","159","http://assets.myntassets.com/v1/images/style/properties/8a98e879b59cc0c49aed707975c5f145_images.jpg"
"33019","Women","Topwear","Kurtas","Yellow","Mother Earth Women Printed Yellow Kurta","41","L","460","http://assets.myntassets.com/v1/images/style/properties/8025d48579dca906daf4b3a72407715b_images.jpg"
"33021","Women","Topwear","Kurtas","Cream","Mother Earth Women Printed Cream Kurta","65","3XL","443","http://assets.myntassets.com/v1/images/style/properties/051884f22b637d9cf40922baecd8ff20_images.jpg"
"33026","Women","Topwear","Kurtas","Pink","Mother Earth Women Pink Kurta","24","S","132","http://assets.myntassets.com/v1/images/style/properties/Mother-Earth-Women-Red-Kurta_573ea7192ffd5b39893b3eda44983b1f_images.jpg"
"33028","Women","Topwear","Kurtas","Blue","Mother Earth Women Printed Blue Kurta","293","S","70","http://assets.myntassets.com/v1/images/style/properties/028da1ab4786b80337e1f1558dd5f8ee_images.jpg"
"33043","Women","Topwear","Kurtas","Blue","Mother Earth Women Printed Blue Kurta","270","2XL","51","http://assets.myntassets.com/v1/images/style/properties/91089b63caa42b4144ed68abd5d5db1c_images.jpg"
"33044","Women","Topwear","Kurtas","Blue","Mother Earth Women Printed Blue Kurta","390","L","15","http://assets.myntassets.com/v1/images/style/properties/e90c78953a069768e749cdf4b0c86a10_images.jpg"
"33088","Women","Shoes","Heels","Gold","Catwalk Women Gold Flats","38","5","100","http://assets.myntassets.com/v1/images/style/properties/ca819fc95ae22193255179d3af2981ba_images.jpg"
"33213","Women","Topwear","Tops","Magenta","Sepia Women Printed Magenta Top","59","S","317","http://assets.myntassets.com/v1/images/style/properties/cd2a1ae491facf0acf36443998a0c217_images.jpg"
"33214","Women","Topwear","Tunics","Black","Sepia Women Printed Black & Green Tunic","51","M","269","http://assets.myntassets.com/v1/images/style/properties/03ebf01907cd1829a47dd66600543a56_images.jpg"
"33222","Women","Topwear","Tunics","Brown","Sepia Women Brown Tunic","82","L","70","http://assets.myntassets.com/v1/images/style/properties/70bd637a60298d4ba5b448841f21858a_images.jpg"
"33225","Women","Topwear","Dresses","Pink","Sepia Women Pink Dress","281","2XL","57","http://assets.myntassets.com/v1/images/style/properties/c1a94e1415f58fc183bc9488bf692e5b_images.jpg"
"33249","Men","Topwear","Shirts","White","Arrow Men Blue Striped Shirt","367","XL","350","http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Blue-Striped-Shirt_4be987b53f40ae04dca500644ca03832_images.jpg"
"33271","Girls","Bottomwear","Skirts","Red","Gini and Jony Girls Red Skirt","327","XL","357","http://assets.myntassets.com/v1/images/style/properties/87725859164f90b1c366659f2f381238_images.jpg"
"33285","Men","Topwear","Tshirts","Blue","Arrow Sport Men Striped Blue Polo T-shirt","361","XS","5","http://assets.myntassets.com/v1/images/style/properties/6211f2f12eb538256eba39ef8ed48ca5_images.jpg"
"33427","Women","Accessories","Handbags","Blue","Baggit Women Modishx Enzyme Blue Sling Bag","280","Unique","334","http://assets.myntassets.com/v1/images/style/properties/0f7ff70319f7cca8fd4139f322afdbda_images.jpg"
"33442","Women","Accessories","Handbags","Teal","Baggit Women Rade Doko Teal Handbag","12","Unique","321","http://assets.myntassets.com/v1/images/style/properties/80ffbb3edcd94ef2b348c5e53dc29621_images.jpg"
"33487","Men","Topwear","Shirts","Red","Doodle Kids Boy Check Red Shirt","299","XL","3","http://assets.myntassets.com/v1/images/style/properties/040c6e8554f0f29e38f52fc53a090d7d_images.jpg"
"33489","Men","Topwear","Shirts","Green","Doodle Kids Boy Check Green Shirt","16","M","409","http://assets.myntassets.com/v1/images/style/properties/47d964476bfd4b4c30627d74c4f6a94d_images.jpg"
"33641","Men","Shoes","Flip Flops","Black","Lotto Men Black Koro G Slippers","78","6","394","http://assets.myntassets.com/v1/images/style/properties/Lotto-Men-Black-Koro-G-Slippers_a34db65a450a3a80fccb61f5fe41b549_images.jpg"
"33646","Men","Shoes","Sandals","Black","Lotto Men Ridge Black Sandals","81","8","418","http://assets.myntassets.com/v1/images/style/properties/affe3aa43d16e7d72433a0a2d82cfc9d_images.jpg"
"33648","Men","Shoes","Sandals","Brown","Lotto Men Ridge Brown Sandals","66","5","313","http://assets.myntassets.com/v1/images/style/properties/42344fe581af7a4c62d2a39ceb57be24_images.jpg"
"33822","Men","Shoes","Sports Shoes","White","Puma Men Axis White & Grey Sports Shoes","52","5","52","http://assets.myntassets.com/v1/images/style/properties/52ad8ae288ba080d88a116b3c70305ec_images.jpg"
"33825","Women","Shoes","Sports Shoes","Silver","Puma Women Kuris Silver & Grey Sports Shoes","96","10","330","http://assets.myntassets.com/v1/images/style/properties/ab41fd1858b59cd914b435332ed2bffe_images.jpg"
"33840","Men","Shoes","Casual Shoes","Black","Puma Men Hypermoto Ducati Black Shoes","50","9","121","http://assets.myntassets.com/v1/images/style/properties/02ee800d9466b127f47933dff2d44245_images.jpg"
"33847","Men","Shoes","Casual Shoes","White","Puma Men Future Cat White Shoes","153","7","339","http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Future-Cat-White-Shoes_582426f358a2de021996e86cfe3fd737_images.jpg"
"34000","Women","Topwear","Tops","Black","Femella Women Black Top","58","3XL","227","http://assets.myntassets.com/v1/images/style/properties/c3fab05d9c47f4f772da93244c86d57d_images.jpg"
"34007","Girls","Topwear","Tops","Pink","Gini and Jony Girls Pink Top","26","2XL","187","http://assets.myntassets.com/v1/images/style/properties/6e0a7cc4e1d472f99d820275fe5f7679_images.jpg"
"34009","Girls","Topwear","Tops","Black","Gini and Jony Girls Black Top","49","XL","389","http://assets.myntassets.com/v1/images/style/properties/dce310e4c15223a6c964631190263284_images.jpg"
"34031","Boys","Topwear","Shirts","Blue","Gini and Jony Boys Check Blue Shirt","91","L","326","http://assets.myntassets.com/v1/images/style/properties/0f5f0082a3413804e4f2adc80d59a3bb_images.jpg"
"34036","Boys","Topwear","Shirts","Blue","Palm Tree Boys Check Blue Shirt","44","XL","467","http://assets.myntassets.com/v1/images/style/properties/17d5cdd77de6f87ee2451b98f3466d88_images.jpg"
